smiles,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc2c(c1)OCCO2,1,1,3,4,5,5,5,87,203,274,313,321,323,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,14,34,43,46,47,48,116,66,37,28,27,26
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc2c(c1)NC(=O)CC2,1,1,3,5,5,5,5,94,225,300,340,342,342,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,15,36,46,47,47,47,116,60,30,26,25,25
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc2c(c1)n(nc2)CCC(O)(C)C,1,1,3,5,5,5,5,111,274,373,405,407,407,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,15,37,45,46,46,46,130,57,31,27,27,27
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc2c(c1)cnn2CCC(O)(C)C,1,1,3,5,5,5,5,111,274,373,405,407,407,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,15,37,45,46,46,46,130,57,31,27,27,27
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc2c(c1)CCO2,1,1,3,4,5,5,5,84,200,276,315,320,320,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,14,34,44,47,47,47,112,62,32,25,25,25
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc2c(c1)ccn2CCC(O)(C)C,1,1,3,5,5,5,5,108,273,376,412,414,414,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,14,36,45,46,46,46,132,60,31,27,27,27
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cn1)CCCC(O)(C)C,1,1,3,5,5,5,5,106,259,356,393,397,397,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,14,35,44,44,44,44,126,57,31,27,26,26
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1F)OCCC(O)(C)C,1,1,3,5,5,5,5,105,251,345,387,391,391,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,14,35,44,47,47,47,131,63,35,28,27,27
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1F)OC1CCOCC1,1,1,3,4,5,5,5,102,241,330,373,378,378,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,15,35,45,47,47,47,129,65,36,29,28,28
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1F)c1ccnn1C,1,1,3,5,5,5,5,102,238,319,354,356,356,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,16,38,48,49,49,49,118,60,31,26,26,26
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)OCCCS(=O)(=O)C,1,1,3,4,5,5,5,108,247,339,383,393,393,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,17,37,45,48,49,49,131,66,37,28,28,28
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)OCCC(O)(C)C,1,1,3,4,5,5,5,101,246,337,382,391,391,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,13,34,42,45,45,45,129,64,36,27,27,27
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)OCC(O)(C)C,1,1,3,4,5,5,5,97,237,321,361,371,371,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,14,34,42,45,45,45,125,63,36,27,27,27
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)NC(=O)C,1,1,3,5,5,5,5,93,223,297,330,334,334,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,15,36,46,47,47,47,113,58,30,26,25,25
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)n1cncc1,1,1,3,5,5,5,5,94,225,302,335,339,339,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,15,37,47,48,48,48,113,57,30,26,25,25
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)N1CCCC1=O,1,1,3,5,5,5,5,97,232,316,358,362,362,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,15,36,46,47,47,47,120,61,31,26,25,25
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)CN1CCOCC1,1,1,3,4,5,5,5,104,243,339,377,383,383,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,14,34,43,45,45,45,125,63,33,28,27,27
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)CN1CCCC1,1,1,3,4,5,5,5,100,236,332,374,388,388,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,14,33,42,45,45,45,121,63,33,26,25,25
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)CCCC(O)(C)C,1,1,3,4,5,5,5,101,249,349,395,405,405,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,13,33,42,44,44,44,129,64,34,27,26,26
OC(=O)C[C@@H]1COc2c1ccc(c2)O[C@@H]1CCc2c1c(F)ccc2Oc1ccc(cc1)CC1CCOCC1,1,1,3,4,5,5,5,98,239,336,385,391,391,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,13,33,43,44,44,44,128,65,34,27,27,27
