threshold,topN,train_EF_0.05,train_EF_0.05_std,val_EF_0.05,val_EF_0.05_std,test_EF_0.05,test_EF_0.05_std,ext_EF_0.05,ext_EF_0.05_std,rmSim_0.6,rmSim_0.6_std,rmSim_0.7,rmSim_0.7_std,rmSim_0.8,rmSim_0.8_std,rmSim_0.9,rmSim_0.9_std
0.85,Top15,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2766942923336435,0.0328806711588533,1.246458923512748,0.0,0.0,0.0,2.394,0.2817445651649736,1.4733333333333332,0.0,1.2941176470588236,0.0
0.85,Top20,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2766942923336435,0.0328806711588533,1.246458923512748,0.0,0.0,0.0,2.394,0.2817445651649736,1.4733333333333332,0.0,1.2941176470588236,0.0
0.85,Top25,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2766942923336435,0.0328806711588533,1.246458923512748,0.0,0.0,0.0,2.394,0.2817445651649736,1.4733333333333332,0.0,1.2941176470588236,0.0
0.85,Top30,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2766942923336435,0.0328806711588533,1.246458923512748,0.0,0.0,0.0,2.394,0.2817445651649736,1.4733333333333332,0.0,1.2941176470588236,0.0
0.9,Top15,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2766942923336435,0.0328806711588533,1.246458923512748,0.0,0.0,0.0,2.394,0.2817445651649736,1.4733333333333332,0.0,1.2941176470588236,0.0
0.9,Top20,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2766942923336435,0.0328806711588533,1.246458923512748,0.0,0.0,0.0,2.394,0.2817445651649736,1.4733333333333332,0.0,1.2941176470588236,0.0
0.9,Top25,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2766942923336435,0.0328806711588533,1.246458923512748,0.0,0.0,0.0,2.394,0.2817445651649736,1.4733333333333332,0.0,1.2941176470588236,0.0
0.9,Top30,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2766942923336435,0.0328806711588533,1.246458923512748,0.0,0.0,0.0,2.394,0.2817445651649736,1.4733333333333332,0.0,1.2941176470588236,0.0
0.95,Top15,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2766942923336435,0.0328806711588533,1.246458923512748,0.0,0.0,0.0,2.394,0.2817445651649736,1.4733333333333332,0.0,1.2941176470588236,0.0
0.95,Top20,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2766942923336435,0.0328806711588533,1.246458923512748,0.0,0.0,0.0,2.394,0.2817445651649736,1.4733333333333332,0.0,1.2941176470588236,0.0
0.95,Top25,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2766942923336435,0.0328806711588533,1.246458923512748,0.0,0.0,0.0,2.394,0.2817445651649736,1.4733333333333332,0.0,1.2941176470588236,0.0
0.95,Top30,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2766942923336435,0.0328806711588533,1.246458923512748,0.0,0.0,0.0,2.394,0.2817445651649736,1.4733333333333332,0.0,1.2941176470588236,0.0
0.1,Top50,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2911345753132526,0.0185757075777812,1.2351274787535411,0.0253378807648701,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2804953560371517,0.0304603687337433
0.2,Top50,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2911345753132526,0.0185757075777812,1.2351274787535411,0.0253378807648701,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2804953560371517,0.0304603687337433
0.3,Top50,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2911345753132526,0.0185757075777812,1.2351274787535411,0.0253378807648701,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2804953560371517,0.0304603687337433
0.4,Top50,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2911345753132526,0.0185757075777812,1.2351274787535411,0.0253378807648701,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2804953560371517,0.0304603687337433
0.5,Top50,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2911345753132526,0.0185757075777812,1.2351274787535411,0.0253378807648701,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2804953560371517,0.0304603687337433
0.6,Top50,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2911345753132526,0.0185757075777812,1.2351274787535411,0.0253378807648701,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2804953560371517,0.0304603687337433
0.7,Top50,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2911345753132526,0.0185757075777812,1.2351274787535411,0.0253378807648701,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2804953560371517,0.0304603687337433
0.8,Top50,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2911345753132526,0.0185757075777812,1.2351274787535411,0.0253378807648701,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2804953560371517,0.0304603687337433
0.85,Top50,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2911345753132526,0.0185757075777812,1.2351274787535411,0.0253378807648701,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2804953560371517,0.0304603687337433
0.9,Top50,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2911345753132526,0.0185757075777812,1.2351274787535411,0.0253378807648701,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2804953560371517,0.0304603687337433
0.95,Top50,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2911345753132526,0.0185757075777812,1.2351274787535411,0.0253378807648701,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2804953560371517,0.0304603687337433
0.1,Top120,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2769597387119451,0.0435361069940487,1.2351274787535411,0.02533788076487,0.0,0.0,2.1420000000000003,0.3450652112282547,1.4733333333333332,0.0,1.2941176470588236,0.0
0.1,Top130,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2769597387119451,0.0435361069940487,1.2351274787535411,0.02533788076487,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
0.1,Top140,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2769597387119451,0.0435361069940487,1.2351274787535411,0.02533788076487,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
0.1,Top70,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2769597387119451,0.0435361069940487,1.2351274787535411,0.02533788076487,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
0.2,Top120,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2769597387119451,0.0435361069940487,1.2351274787535411,0.02533788076487,0.0,0.0,2.1420000000000003,0.3450652112282547,1.4733333333333332,0.0,1.2941176470588236,0.0
0.2,Top130,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2769597387119451,0.0435361069940487,1.2351274787535411,0.02533788076487,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
0.2,Top140,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2769597387119451,0.0435361069940487,1.2351274787535411,0.02533788076487,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
0.2,Top70,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2769597387119451,0.0435361069940487,1.2351274787535411,0.02533788076487,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
0.3,Top120,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2769597387119451,0.0435361069940487,1.2351274787535411,0.02533788076487,0.0,0.0,2.1420000000000003,0.3450652112282547,1.4733333333333332,0.0,1.2941176470588236,0.0
0.3,Top130,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2769597387119451,0.0435361069940487,1.2351274787535411,0.02533788076487,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
0.3,Top140,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2769597387119451,0.0435361069940487,1.2351274787535411,0.02533788076487,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
0.3,Top70,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2769597387119451,0.0435361069940487,1.2351274787535411,0.02533788076487,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
0.4,Top120,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2769597387119451,0.0435361069940487,1.2351274787535411,0.02533788076487,0.0,0.0,2.1420000000000003,0.3450652112282547,1.4733333333333332,0.0,1.2941176470588236,0.0
0.4,Top130,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2769597387119451,0.0435361069940487,1.2351274787535411,0.02533788076487,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
0.4,Top140,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2769597387119451,0.0435361069940487,1.2351274787535411,0.02533788076487,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
0.4,Top70,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2769597387119451,0.0435361069940487,1.2351274787535411,0.02533788076487,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
0.5,Top120,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2769597387119451,0.0435361069940487,1.2351274787535411,0.02533788076487,0.0,0.0,2.1420000000000003,0.3450652112282547,1.4733333333333332,0.0,1.2941176470588236,0.0
0.5,Top130,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2769597387119451,0.0435361069940487,1.2351274787535411,0.02533788076487,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
0.5,Top140,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2769597387119451,0.0435361069940487,1.2351274787535411,0.02533788076487,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
0.5,Top70,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2769597387119451,0.0435361069940487,1.2351274787535411,0.02533788076487,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
0.6,Top120,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2769597387119451,0.0435361069940487,1.2351274787535411,0.02533788076487,0.0,0.0,2.1420000000000003,0.3450652112282547,1.4733333333333332,0.0,1.2941176470588236,0.0
0.6,Top130,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2769597387119451,0.0435361069940487,1.2351274787535411,0.02533788076487,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
0.6,Top140,1.280294627990138,0.0039676339922302,1.280294627990138,0.0039676339922302,1.2769597387119451,0.0435361069940487,1.2351274787535411,0.02533788076487,0.0,0.0,2.52,0.0,1.4733333333333332,0.0,1.2941176470588236,0.0
