threshold,topN,train_accuracy,train_accuracy_std,val_accuracy,val_accuracy_std,test_accuracy,test_accuracy_std,ext_accuracy,ext_accuracy_std,rmSim_0.6,rmSim_0.6_std,rmSim_0.7,rmSim_0.7_std,rmSim_0.8,rmSim_0.8_std,rmSim_0.9,rmSim_0.9_std
0.7,Top140,0.9979776092452148,0.0011590326136425,0.9979776092452148,0.0011590326136425,0.9037463976945246,0.0204387587625327,0.8345454545454546,0.0077739233529487,0.1833333333333333,0.0372677996249965,0.4253968253968253,0.0440458315095606,0.7158371040723982,0.0144513297942727,0.8112299465240642,0.0085811799657118
0.3,Top10,0.9029252437703142,0.1097606101206729,0.9029252437703142,0.1097606101206729,0.8461095100864554,0.0757437302639747,0.8331818181818182,0.0293084902938684,0.3333333333333333,0.0833333333333333,0.5174603174603174,0.1169659265202574,0.7248868778280543,0.0443808138832189,0.8090909090909092,0.0344805768163159
0.6,Top120,0.9966775009028528,0.0007829354781032,0.9966775009028528,0.0007829354781032,0.9020172910662824,0.0166798802633864,0.8327272727272728,0.0091757405628119,0.25,0.0,0.4222222222222221,0.0329149862751233,0.718552036199095,0.0179290613177909,0.8085561497326204,0.0107949888974259
0.6,Top80,0.9960996749729144,0.0009690435438785,0.9960996749729144,0.0009690435438785,0.897406340057637,0.0140591480318737,0.8313636363636363,0.0095616745308921,0.1333333333333333,0.1263812574008591,0.3873015873015872,0.0288347652771189,0.7122171945701357,0.0161887274389125,0.8069518716577541,0.011249028859873
0.6,Top130,0.997110870350307,0.0006756333309451,0.997110870350307,0.0006756333309451,0.9020172910662824,0.0157845117436647,0.8290909090909091,0.0088607221316445,0.1499999999999999,0.0912870929175277,0.419047619047619,0.0141972569999986,0.71131221719457,0.0161253662273352,0.8042780748663102,0.0104243789784053
0.7,Top40,0.9767425063199712,0.0061690698558566,0.9767425063199712,0.0061690698558566,0.899135446685879,0.0159155057884542,0.8290909090909091,0.0084121616015098,0.3166666666666666,0.0372677996249964,0.4317460317460317,0.0132803178814932,0.71131221719457,0.0140926800926673,0.8042780748663102,0.0098966607076586
0.6,Top15,0.9386059949440232,0.0294224823705314,0.9386059949440232,0.0294224823705314,0.8829971181556197,0.0197148488489765,0.8281818181818181,0.0201748554737928,0.35,0.0912870929175276,0.4952380952380951,0.1184641787748907,0.7122171945701358,0.0336488550996891,0.8037433155080214,0.0248389821657617
0.6,Top100,0.9965330444203684,0.0007039938132761,0.9965330444203684,0.0007039938132761,0.899135446685879,0.0136697881563474,0.8268181818181818,0.0125926319792682,0.2333333333333333,0.0372677996249965,0.4126984126984127,0.0158730158730158,0.706787330316742,0.0176412567326859,0.8016042780748662,0.0148148611520803
0.6,Top90,0.9963163596966412,0.0007829354781032,0.9963163596966412,0.0007829354781032,0.8962536023054755,0.0151125194260828,0.8268181818181818,0.0063065622388689,0.1833333333333333,0.0697216688778396,0.3968253968253967,0.025097441747368,0.706787330316742,0.011712379281036,0.8016042780748662,0.0074194849869046
0.6,Top140,0.9967497291440952,0.0012768269793906,0.9967497291440952,0.0012768269793906,0.9020172910662824,0.0166798802633864,0.8263636363636364,0.0059265476410932,0.1666666666666666,0.0833333333333333,0.4063492063492063,0.0347760353971534,0.7058823529411764,0.013192198857116,0.8010695187165776,0.0069724089895215
0.6,Top70,0.9902491874322858,0.0086936822803977,0.9902491874322858,0.0086936822803977,0.893371757925072,0.0208809463201576,0.8254545454545454,0.0174127102812526,0.1499999999999999,0.1086533734200441,0.3873015873015872,0.0309422042692347,0.7031674208144796,0.0281853601853347,0.8,0.020485541507356
0.5,Top120,0.995594077284218,0.0010953955137668,0.995594077284218,0.0010953955137668,0.8962536023054755,0.0135170482992029,0.8213636363636363,0.0087433563916687,0.25,0.0,0.4095238095238095,0.0132803178814932,0.7004524886877828,0.0144513297942726,0.795187165775401,0.0102863016372573
0.6,Top60,0.9718309859154928,0.0227318237368815,0.9718309859154928,0.0227318237368815,0.885878962536023,0.0259045591403391,0.8213636363636363,0.017721444263289,0.1666666666666666,0.1178511301977579,0.4031746031746032,0.0141972569999986,0.6977375565610859,0.0254763588420982,0.7946524064171123,0.0206592981519591
0.5,Top140,0.9956663055254604,0.0013269175204675,0.9956663055254604,0.0013269175204675,0.8968299711815563,0.015167374486387,0.82,0.0090052785255268,0.25,0.0,0.4063492063492063,0.0141972569999986,0.6977375565610859,0.0148012916142951,0.7935828877005348,0.0105944453241491
0.5,Top130,0.9961719032141566,0.0012665711749187,0.9961719032141566,0.0012665711749187,0.8939481268011529,0.0147509900773138,0.82,0.0080993316732752,0.2333333333333333,0.0372677996249965,0.4095238095238095,0.0070986284999993,0.6968325791855203,0.0123919130657277,0.7935828877005348,0.0095286254979708
