model,feat,train_MCC,train_MCC_std,val_MCC,val_MCC_std,test_MCC,test_MCC_std,ext_MCC,ext_MCC_std,rmSim_0.6,rmSim_0.6_std,rmSim_0.7,rmSim_0.7_std,rmSim_0.8,rmSim_0.8_std,rmSim_0.9,rmSim_0.9_std
svm,MorganFP,0.9286558273393162,0.0045813930401096,0.9286558273393162,0.0045813930401096,0.6611380806428275,0.0339748116164894,0.3475818004285315,0.0326118583037584,-0.7208380562324859,0.13098582948312,-0.0278388538321738,0.1180156710859995,0.2536735647269962,0.0423857257935851,0.3428467865655848,0.0307080256913743
rf,RDkitFP,0.9824235346967756,0.0027671118573899,0.9824235346967756,0.0027671118573899,0.6895735907889659,0.0658092904536077,0.3472914142536042,0.0190119072924596,-0.0852882714660175,0.2367676151618687,0.0182928158491206,0.0773364985783622,0.1635837322905879,0.0290479597216123,0.3365998790588206,0.0202360618909084
DMPNN,MHFP6,0.9768017128955075,0.0461452443527128,0.9768017128955075,0.0461452443527128,0.6518299288618442,0.0680582029306816,0.3423239714222795,0.0473709812027268,-0.4846741266424689,0.170109023588929,0.2296990936603301,0.0302662914738987,0.207259430356666,0.0605956452563589,0.325282925655204,0.0522861826369549
DMPNN,Fragment,0.8688574106909902,0.0207984047251985,0.8688574106909902,0.0207984047251985,0.6913487042379272,0.0515095200340083,0.3410269858238562,0.0542211732908047,0.1044465935734186,0.1941917550011783,0.1452877195695062,0.1526630368124205,0.2162720478486131,0.0755868615268551,0.3308120616558024,0.0570063193209791
xgb,Property,0.9575122015353534,0.0027575616168075,0.9575122015353534,0.0027575616168075,0.56712152454433,0.0351920450952614,0.3394652602450869,0.0283242226945107,-0.4435271156596775,0.1538874318129273,-0.1925784696194445,0.0967615506004165,0.1753161659439748,0.0497238426997216,0.3276702059676286,0.0344911417354784
xgb,Charge,0.9771093083997704,0.0039206885024848,0.9771093083997704,0.0039206885024848,0.6550410592732044,0.0428920918060964,0.3392030136434639,0.0213744741473228,-0.6584046571735916,0.214998540368056,-0.1183794739390745,0.060301492573058,0.1447741375748571,0.0207694842262605,0.3106278885540804,0.0230863060880022
DMPNN,PharmacoPFP,0.8988827836801111,0.0478628351333979,0.8988827836801111,0.0478628351333979,0.716894377253019,0.0564389975601471,0.3381780530324441,0.08374900663925,-0.7631499689822249,0.0688701798805052,-0.1156696629255816,0.1801603867464029,0.203094586914597,0.1237232929957117,0.3333067219941175,0.0865322928452221
xgb,MHFP6,1.0,0.0,1.0,0.0,0.6875531173006098,0.0534576828199237,0.3359601832961847,0.0614415174839608,-0.22571743390513,0.3113207520310277,0.2339300026843921,0.1476707349172731,0.2037409696185848,0.0965841883591938,0.3206969237635176,0.064400833227349
rf,TorsionFP,0.9769357509223046,0.0033340190658814,0.9769357509223046,0.0033340190658814,0.702762202930653,0.0562494702040415,0.335797768212019,0.0420270585249341,-0.9098386676965934,0.1234584887932375,-0.0023474248918694,0.0702013813454398,0.1935615531419279,0.0588837648562591,0.3280493381155716,0.0420234359216317
fcnn,Property,0.4261361210239626,0.0095629393476982,0.4261361210239626,0.0095629393476982,0.4196452898644119,0.016651107285017,0.3353994100330253,0.0099401129775916,-0.5555555555555556,0.0,-0.3102598765858759,0.0286398785231119,0.1614130907145747,0.0136280388711865,0.3234114664872866,0.0101030937470245
svm,Connectivity,0.4826385191932955,0.0219757209817165,0.4826385191932955,0.0219757209817165,0.4399352072166846,0.0725104402662469,0.3332364576282121,0.0712299085642464,0.0,0.0690065559342354,0.1165717277619629,0.1112505649175512,0.2044929728512219,0.0861508751100542,0.3166047741616921,0.0734826432830448
fcnn,MACCSFP,0.6719478951246518,0.009303677256524,0.6719478951246518,0.009303677256524,0.5689652214991355,0.1016170287763417,0.3331846060781645,0.0376764114283464,-0.0852882714660175,0.2367676151618687,-0.0962676391799461,0.0951496550320229,0.2008595141392898,0.0625539387736536,0.3106731591655856,0.0430764971984285
svm,Property,0.3040581066498123,0.0172315686423159,0.3040581066498123,0.0172315686423159,0.3403028696217586,0.055185415096274,0.3306429285098262,0.0197024164578159,-0.6077437606299897,0.116696374170134,-0.136257355690462,0.0289042938359448,0.1575402232256466,0.0299150905510086,0.3235000749914199,0.020118208345701
xgb,AvalonFP,0.9639326400896396,0.0044241683190226,0.9639326400896396,0.0044241683190226,0.7215442950893791,0.0444810347095401,0.3285167426827373,0.0476381544481433,-0.4366128892321977,0.1628689534877828,-0.1477191052878756,0.1307466388290708,0.1331490984859732,0.0440519890496943,0.3150033262403072,0.0485482316284471
fcnn,Constitution,0.6560423192468425,0.0081366005349271,0.6560423192468425,0.0081366005349271,0.5874422639464866,0.0628234647686815,0.3267605115121942,0.0333185153788012,-0.5555555555555556,0.0,-0.0764971903307231,0.0241135032052487,0.1810462092041311,0.0254304630711672,0.3148040587206639,0.033116105029866
xgb,EstateFP,0.589563444735602,0.009362709658964,0.589563444735602,0.009362709658964,0.5304857191014724,0.044402739250498,0.3250920312685926,0.0326446557428593,-0.2840217293922547,0.292260114383336,-0.1416210165528565,0.1255026061414634,0.1629896239819716,0.0481653222640452,0.3082040703919823,0.0341395808361425
log,MHFP6,1.0,0.0,1.0,0.0,0.6287468109515288,0.0345742283067163,0.3236782086741431,0.0777331690157457,-0.3917537415484381,0.1528819730711886,0.1040168522025373,0.1883973787663979,0.1922919979382946,0.0992017737539592,0.3048194968249672,0.0851872376486857
