smiles,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OC(=O)C[C@H](c1cccc(c1)OCC1CN(C1)C(c1cc(Cl)ccc1Cl)C)C1CC1,1,27,2,6,0,0,57,4,2,2,2,12,0,1,1,1,2,0,1,1,2,1,24,0,2,0,0,0,0,0,1,3,0,30,13,1,0,13,6,0,9,7,4,1,1,0,0,5,3,3,0,11,8,0,1,1,0,2,0,0,0,0,0,0
OC(=O)C[C@H](c1cccc(c1)OCC1CN(C1)C(c1cc(ccc1Cl)C(F)(F)F)C)C1CC1,1,27,4,8,0,0,60,4,2,2,2,12,0,1,1,1,2,0,1,1,2,1,25,3,1,0,0,0,0,0,1,3,0,33,16,1,0,13,6,0,9,7,4,1,1,0,0,7,3,3,1,11,8,0,1,1,0,2,0,0,0,0,0,0
OC(=O)C[C@H](c1cccc(c1)OCC1CN(C1)C(c1cc(ccc1C1CC1)C(F)(F)F)C)C1CC1,1,32,3,7,0,0,67,5,2,3,3,12,0,1,2,1,2,0,2,1,2,1,28,3,0,0,0,0,0,0,1,3,0,35,16,1,0,16,6,0,10,7,4,1,1,0,0,6,3,3,1,13,9,0,2,1,0,2,0,0,0,0,0,0
OC(=O)C[C@H](c1cccc(c1)OCC1CN(C1)C(c1cc(ccc1C)C(F)(F)F)C)C1CC1,1,30,3,7,0,0,63,4,2,2,2,12,0,1,1,1,2,0,1,1,2,1,26,3,0,0,0,0,0,0,1,3,0,33,16,1,0,13,6,0,9,7,4,1,1,0,0,7,3,3,1,11,8,0,1,1,0,2,0,0,0,0,0,0
OC(=O)C[C@H](c1cccc(c1)OCC1CN(C1)C(c1cc(ccc1C(F)(F)F)C(F)(F)F)C)C1CC1,1,27,6,10,0,0,63,4,2,2,2,12,0,1,1,1,2,0,1,1,2,1,26,6,0,0,0,0,0,0,1,3,0,36,19,1,0,13,6,0,9,7,4,1,1,0,0,9,3,3,2,11,8,0,1,1,0,2,0,0,0,0,0,0
OC(=O)C[C@H](c1cccc(c1)OCC1CCN(CC1)Cc1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1,1,29,6,10,0,0,66,4,2,2,2,12,0,1,1,1,2,0,1,1,1,0,27,6,0,0,0,0,0,0,1,3,0,37,18,1,0,15,6,0,9,7,4,1,1,0,0,8,4,2,2,13,8,0,1,0,0,3,0,0,0,0,0,0
OC(=O)C[C@H](c1cccc(c1)OCC1CCN(C1)Cc1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1,1,27,6,10,0,0,63,4,2,2,2,12,0,1,1,1,2,0,1,1,2,1,26,6,0,0,0,0,0,0,1,3,0,36,18,1,0,14,6,0,9,7,4,1,1,0,0,8,4,2,2,12,8,0,1,0,1,2,0,0,0,0,0,0
OC(=O)C[C@H](c1cccc(c1)OCC1(F)CN(C1)Cc1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1,1,24,7,11,0,0,60,4,2,2,2,12,0,1,1,1,2,0,1,1,1,0,25,7,0,0,0,0,0,0,1,3,0,36,19,1,0,13,6,0,9,7,4,1,1,0,0,9,4,2,2,11,7,1,1,1,0,2,0,0,0,0,0,0
OC(=O)C[C@H](c1cccc(c1)OCC1(C)CCN(C1)Cc1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1,1,29,6,10,0,0,66,4,2,2,2,12,0,1,1,1,2,0,1,1,2,1,27,6,0,0,0,0,0,0,1,3,0,37,19,1,0,14,6,0,9,7,4,1,1,0,0,9,4,2,2,12,7,1,1,0,1,2,0,0,0,0,0,0
OC(=O)C[C@H](c1cccc(c1)OC1CCN(C1)Cc1cccc(c1)C(F)(F)F)C1CC1,1,26,3,7,0,0,57,4,2,2,2,12,0,1,1,1,2,0,1,1,2,1,24,3,0,0,0,0,0,0,1,3,0,31,13,1,0,14,6,0,8,7,4,1,1,0,0,5,3,2,1,13,7,0,1,0,1,2,0,0,0,0,0,0
OC(=O)C[C@H](c1cccc(c1)OC1CCCN(C1)Cc1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1,1,27,6,10,0,0,63,4,2,2,2,12,0,1,1,1,2,0,1,1,2,1,26,6,0,0,0,0,0,0,1,3,0,36,17,1,0,15,6,0,8,7,4,1,1,0,0,8,3,2,2,13,8,0,1,0,0,3,0,0,0,0,0,0
OC(=O)C[C@H](c1cccc(c1)OC1CC2C(C1)CN(C2)Cc1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1,1,29,6,10,0,0,67,5,2,3,3,12,0,1,2,1,2,0,2,1,3,2,28,6,0,0,0,0,0,0,1,3,0,38,17,1,0,18,6,0,8,7,4,1,1,0,0,8,3,2,2,13,10,0,1,0,2,2,0,0,0,0,2,1
OC(=O)C[C@H](c1ccc2c(c1)OC(CC2)c1cccc(c1)C1=CCCC1(C)C)C1CC1,0,32,0,3,0,0,63,5,2,1,3,12,0,1,2,1,2,0,1,0,2,1,28,0,0,0,0,0,0,0,0,2,1,31,9,1,0,18,7,0,6,6,3,1,1,0,0,4,1,2,0,15,8,1,1,0,1,3,0,0,0,0,2,1
