smiles,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OC(=O)C[C@@H]1COc2c1cc1OC[C@@H](Oc1c2)c1cc(F)cc(c1)Br,1,150,19,4,4,0,0,15,29,22,13,18,17,0,0,28,0,0,0,18,13,51,0,17,14,24,4,5,29,34,0,0,0,4,17,12,24,33,5,12,18,0,15,19,9,31,10,8,1,0,8,0,0,0
OC(=O)CCc1ccc(cc1F)OCC1COc2c(O1)cc(cc2)Cl,1,148,19,4,4,0,0,17,30,23,0,24,17,0,0,28,0,0,0,18,13,52,0,17,14,30,11,5,11,36,5,0,0,4,17,11,25,34,0,12,24,0,0,30,9,30,10,9,0,0,9,0,0,0
OC(=O)CCc1ccc(cc1F)OCC1COc2c(O1)cc(cc2)Br,0,152,19,4,4,0,0,21,36,16,0,24,17,0,0,28,0,0,0,18,13,52,0,17,14,30,11,5,11,40,0,0,0,4,17,11,25,29,4,12,6,18,15,19,9,31,10,8,0,0,9,0,0,0
OC(=O)CCc1ccc(cc1F)OCc1cncc(c1)c1c(C)noc1C,0,155,14,9,4,0,0,11,37,41,5,23,0,0,0,23,0,10,0,33,0,65,0,16,4,21,17,19,29,41,0,11,0,4,5,11,19,17,22,6,24,19,10,14,9,24,14,12,3,0,6,3,3,0
OC(=O)CCc1ccc(cc1F)OCc1ccnc(c1)c1c(C)noc1C,1,155,14,9,4,0,0,11,49,18,16,23,0,0,0,23,0,10,0,33,0,64,0,17,4,21,17,19,29,41,0,11,0,4,5,11,19,17,22,6,18,25,10,14,9,24,14,12,3,0,8,1,3,0
OC(=O)CCc1ccc(cc1F)OCc1cccc(n1)c1c(C)noc1C,1,155,14,4,9,0,0,17,44,12,22,23,0,0,0,23,0,10,0,33,0,64,0,17,4,21,17,19,29,40,0,11,0,4,5,11,19,22,16,6,12,32,10,14,9,24,15,12,3,0,9,0,3,0
OC(=O)CCc1ccc(cc1F)OCc1cccc(c1F)c1c(C)noc1C,1,160,14,4,8,0,0,29,31,23,11,29,0,0,0,27,0,5,0,33,0,70,0,16,4,16,17,25,29,40,0,11,0,8,5,17,25,33,0,18,32,0,5,14,13,39,10,12,2,-1,9,0,3,0
OC(=O)CCc1ccc(cc1F)OCc1cccc(c1)c1c(C)noc1C,1,155,14,4,4,0,0,29,49,18,5,23,0,0,0,23,0,5,0,33,0,70,0,16,4,16,17,19,29,46,0,11,0,4,5,11,19,11,28,6,12,38,5,14,9,24,10,12,4,0,12,0,4,0
OC(=O)CCc1ccc(cc1F)OCc1cccc(c1)c1c(C)cccc1C,1,163,9,4,4,0,0,42,65,12,0,18,0,0,0,19,0,0,0,33,0,88,0,16,4,11,17,19,28,60,0,11,0,4,5,11,12,17,11,22,12,12,44,9,9,19,10,8,6,0,18,0,4,0
O=C1NC(=O)SC1Cc1ccc(cc1)/C=C\c1ccccc1,0,132,0,14,0,0,0,78,23,0,5,0,0,5,5,9,0,5,0,11,0,71,0,0,5,16,11,0,16,54,0,12,0,4,0,0,16,6,28,0,0,42,29,0,9,0,22,1,3,0,18,4,0,0
OC(=O)CCc1ccc(cc1F)OCC1CCc2c(O1)cc(cc2)OCCCS(=O)(=O)C,0,186,19,4,12,0,0,12,48,24,12,45,0,0,0,36,0,0,0,38,25,53,0,17,14,50,27,5,30,36,0,0,0,4,17,21,31,35,18,18,12,12,0,19,17,53,10,8,1,0,9,2,0,-3
