smiles,active,,,,,,,,
OC(=O)[C@H]([C@H](c1cccc(c1)OCC1CC(C1)NCc1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1)C,1,-2,27,10,6,27,10,6,7
OC(=O)[C@H]([C@H](c1cccc(c1)OCC1CC(C1)c1ccccc1)C1CC1)C,1,-2,18,7,4,18,7,4,5
OC(=O)[C@H]([C@H](c1cccc(c1)OCC1(F)CN(C1)Cc1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1)C,1,-2,27,9,6,27,9,6,7
OC(=O)[C@H]([C@H](c1cccc(c1)OC1CN(C1)Cc1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1)C,1,-2,25,9,5,25,9,5,6
OC(=O)[C@H]([C@H](c1cccc(c1)OC[C@H]1CCN(C1)Cc1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1)C,1,-2,27,10,6,27,10,6,7
OC(=O)[C@H]([C@H](c1cccc(c1)OC[C@H]1C[C@@H]1c1cccnc1)C1CC1)C,0,-2,17,7,3,17,7,3,4
OC(=O)[C@H]([C@H](c1cccc(c1)OC[C@H]1C[C@@H]1c1cccc(c1)OC1CC1)C1CC1)C,1,-2,19,7,4,19,7,4,5
OC(=O)[C@H]([C@H](c1cccc(c1)OC[C@H]1C[C@@H]1c1cccc(c1)OC(F)(F)F)C1CC1)C,1,-2,21,8,5,21,8,5,5
OC(=O)[C@H]([C@H](c1cccc(c1)OC[C@H]1C[C@@H]1c1ccc(c(c1)C(F)(F)F)F)C1CC1)C,1,-2,21,8,4,21,8,4,5
OC(=O)[C@H]([C@H](c1cccc(c1)OC[C@H]1C[C@@H]1c1ccc(c(c1)C(F)(F)F)Cl)C1CC1)C,1,-2,22,8,5,22,8,5,5
OC(=O)[C@H]([C@H](c1cccc(c1)OC[C@H]1C[C@@H]1c1cc(F)ccc1F)C1CC1)C,1,-2,18,7,4,18,7,4,5
OC(=O)[C@H]([C@H](c1cccc(c1)OC[C@H]1C[C@@H]1c1cc(Cl)ccc1F)C1CC1)C,1,-2,19,7,4,19,7,4,5
OC(=O)[C@H]([C@H](c1cccc(c1)OC[C@H]1C[C@@H]1c1cc(ccc1F)OC(F)(F)F)C1CC1)C,1,-2,22,8,5,22,8,5,6
OC(=O)[C@H]([C@H](c1cccc(c1)OC[C@H]1C[C@@H]1c1cc(ccc1F)C(F)(F)F)C1CC1)C,1,-2,21,8,4,21,8,4,5
OC(=O)[C@H]([C@H](c1cccc(c1)OC[C@H]1C[C@@H]1c1cc(ccc1Cl)OC(F)(F)F)C1CC1)C,1,-2,22,8,5,22,8,5,6
OC(=O)[C@H]([C@H](c1cccc(c1)OC[C@H]1C[C@@H]1c1cc(ccc1Cl)C(F)(F)F)C1CC1)C,1,-2,22,8,5,22,8,5,5
OC(=O)[C@H]([C@H](c1cccc(c1)OC[C@H]1C[C@@H]1c1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1)C,1,-2,24,8,5,24,8,5,6
OC(=O)[C@H]([C@H](c1cccc(c1)OC[C@@H]1CCN(C1)Cc1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1)C,1,-2,27,10,6,27,10,6,7
OC(=O)[C@H]([C@H](c1cccc(c1)OC(C1CN(C1)Cc1cc(ccc1C(F)(F)F)C(F)(F)F)C)C1CC1)C,1,-2,27,10,6,27,10,6,7
OC(=O)[C@H]([C@H](c1cccc(c1)O[C@H]1CCCN(C1)Cc1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1)C,1,-2,27,10,6,27,10,6,7
OC(=O)[C@H]([C@H](c1cccc(c1)O[C@@H]1CCCN(C1)Cc1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1)C,1,-2,27,10,6,27,10,6,7
OC(=O)[C@H]([C@H](c1ccc2c(c1)O[C@H](CCC2)C1CN(C1)Cc1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1)C,1,-2,27,10,6,27,10,6,7
OC(=O)[C@H]([C@H](c1ccc2c(c1)O[C@@H](CCC2)C1CN(C1)Cc1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1)C,1,-2,27,10,6,27,10,6,7
OC(=O)[C@H]([C@H](c1ccc2c(c1)N(C)C(CC2)C1CCN(CC1)Cc1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1)C,1,-2,29,11,6,29,11,6,8
OC(=O)[C@H]([C@H](c1ccc2c(c1)CN(CC2)C1CCN(CC1)Cc1cc(ccc1C(F)(F)F)C(F)(F)F)C1CC1)C,1,-2,28,11,6,28,11,6,7
OC(=O)[C@H]([C@@H](c1cccc(c1)OCC1CC(C1)Oc1ccccn1)C1CC1)C,1,-2,18,8,4,18,8,4,5
OC(=O)[C@@H]1C[C@H]1c1ccc(cn1)N[C@@H]1CCc2c1c(F)ccc2c1c(C)cc(cc1C)OCCC(O)(C)C,1,-3,26,10,5,26,10,5,6
OC(=O)[C@@H]1C[C@H]1c1ccc(cc1)c1ccc2c(c1)n(nc2C)c1ccccn1,0,-3,16,6,2,16,6,2,3
OC(=O)[C@@H]1C[C@@H]1c1ccc(cc1)c1ccc2c(c1)n(nc2C)c1ccccn1,0,-3,16,6,2,16,6,2,3
O=c1sc(c([nH]1)O)Cc1ccccc1Oc1ccccc1,0,-2,13,5,3,13,5,3,3
O=c1sc(c([nH]1)O)Cc1ccc(cc1)OCc1ccccc1,0,-2,14,6,3,14,6,3,4
O=c1sc(c([nH]1)O)Cc1ccc(cc1)Oc1nccc(c1)C(F)(F)F,1,-2,17,6,4,17,6,4,4
O=c1sc(c([nH]1)O)Cc1ccc(cc1)Oc1ncc2c(c1)cccc2,1,-3,15,6,3,15,6,3,3
O=c1sc(c([nH]1)O)Cc1ccc(cc1)Oc1cccc2c1cccc2,1,-3,15,6,3,15,6,3,3
O=c1sc(c([nH]1)O)Cc1ccc(cc1)Oc1cccc(n1)C(F)(F)F,0,-2,17,6,4,17,6,4,4
O=c1sc(c([nH]1)O)Cc1ccc(cc1)Oc1ccc(cn1)C(F)(F)F,1,-2,17,6,4,17,6,4,4
O=c1sc(c([nH]1)O)Cc1ccc(cc1)CCc1ccccc1,0,-2,14,6,3,14,6,3,4
O=c1sc(c([nH]1)O)Cc1ccc(cc1)c1ccccc1,0,-2,12,5,2,12,5,2,3
O=c1sc(c([nH]1)O)Cc1ccc(cc1)/C=C/c1ccccc1,0,-2,14,6,3,14,6,3,4
O=c1on(c(=O)[n-]1)Cc1ccc(cc1)OCc1cccc(c1)c1c(C)cccc1C,1,-3,19,8,4,19,8,4,5
O=c1[nH]c(c(s1)Cc1cccc(c1)Oc1ccccc1)O,0,-2,13,5,3,13,5,3,3
O=c1[nH]c(c(s1)Cc1ccc(cc1)Sc1ccccc1)O,0,-1,13,6,3,13,6,3,4
O=c1[nH]c(c(s1)Cc1ccc(cc1)Oc1ncccc1C)O,0,-2,14,6,3,14,6,3,3
O=c1[nH]c(c(s1)Cc1ccc(cc1)Oc1ncccc1C(F)(F)F)O,0,-2,17,6,3,17,6,3,4
O=c1[nH]c(c(s1)Cc1ccc(cc1)Oc1ccccc1Cl)O,0,-2,14,6,3,14,6,3,4
O=c1[nH]c(c(s1)Cc1ccc(cc1)Oc1ccccc1C)O,1,-2,14,6,3,14,6,3,3
O=c1[nH]c(c(s1)Cc1ccc(cc1)Oc1ccccc1)O,1,-2,13,5,3,13,5,3,3
O=c1[nH]c(c(s1)Cc1ccc(cc1)Oc1cccc(c1C)C)O,1,-2,15,6,3,15,6,3,4
O=c1[nH]c(c(s1)Cc1ccc(cc1)Cc1ccccc1)O,0,-2,13,5,3,13,5,3,3
O=c1[nH]c(c(s1)Cc1ccc(cc1)C(=O)c1ccccc1)O,0,-2,14,5,2,14,5,3,3
O[C@@H]1COC[C@H]1Oc1cc(C)c(c(c1)C)c1ccc(c2c1CC[C@H]2Nc1ccc(nc1)[C@H]1C[C@@H]1C(=O)O)F,1,-3,24,9,4,24,9,4,6
O[C@@H]1C[C@@](C1)(CC(=O)O)c1ccc(cc1)OCc1ccc2c(c1)c(cs2)c1cccnc1C,1,-3,21,8,4,21,8,4,5
O[C@@H]1C[C@@](C1)(CC(=O)O)c1ccc(cc1)OCc1ccc2c(c1)c(cs2)c1ccccc1C,1,-3,21,8,4,21,8,4,5
O[C@@H]1C[C@@](C1)(CC(=O)O)c1ccc(cc1)OCc1ccc2c(c1)c(cs2)c1ccc(cc1C)OC1CCS(=O)(=O)CC1,1,-3,28,11,6,28,11,6,7
O[C@@H]1C[C@@](C1)(CC(=O)O)c1ccc(cc1)OCc1ccc2c(c1)c(cs2)c1ccc(cc1C)OC1CCOCC1,1,-3,26,11,5,26,11,5,7
N#CCCc1ccc(cc1)Oc1ccc(c2c1CC[C@H]2Oc1ccc2c(c1)OC[C@H]2CC(=O)O)F,1,-4,22,9,4,22,9,4,6
N#CCc1ccc(cc1)Oc1ccc(c2c1CC[C@H]2Oc1ccc2c(c1)OC[C@H]2CC(=O)O)F,1,-4,21,9,4,21,9,4,5
N#Cc1nn(c2c1ccc(c2)c1ccc(cc1)CCC(=O)O)c1ccccn1,0,-3,17,7,3,17,7,3,4
N#Cc1ccc(cc1OCC(O)(C)C)Oc1ccc(c2c1CC[C@H]2Oc1ccc2c(c1)OC[C@H]2CC(=O)O)F,1,-4,26,10,5,26,10,5,7
N#Cc1ccc(cc1Oc1ccc(c2c1CC[C@H]2Oc1ccc2c(c1)OC[C@H]2CC(=O)O)F)OCCC(O)(C)C,1,-4,27,11,5,27,11,6,7
N#Cc1ccc(cc1Oc1ccc(c2c1CC[C@H]2Oc1ccc2c(c1)OC[C@H]2CC(=O)O)F)CCCC(O)(C)C,1,-4,27,11,6,27,11,6,7
N#Cc1ccc(cc1)CNc1ccc(cc1)CCC(=O)O,0,-2,14,7,4,14,7,4,4
N#Cc1cc(OCCC(O)(C)C)ccc1Oc1ccc(c2c1CC[C@H]2Oc1ccc2c(c1)OC[C@H]2CC(=O)O)F,1,-4,27,11,5,27,11,6,7
N#Cc1cc(ccc1OCCC(O)(C)C)Oc1ccc(c2c1CC[C@H]2Oc1ccc2c(c1)OC[C@H]2CC(=O)O)F,1,-4,27,11,5,27,11,6,7
N#Cc1cc(ccc1Oc1ccc(c2c1CC[C@H]2Oc1ccc2c(c1)OC[C@H]2CC(=O)O)F)CCC(O)(C)C,1,-4,26,10,5,26,10,5,7
N#Cc1cc(CCC(=O)O)ccc1c1ccc2c(c1)n(nc2C)c1ccccn1,0,-3,18,7,3,18,7,3,4
N#Cc1cc(cc2c1cnn2c1ccccn1)c1ccc(cc1)CCC(=O)O,0,-3,17,7,3,17,7,3,4
N#Cc1c(C)cc(cc1C)Oc1ccc(cc1)Cc1sc(=O)[nH]c1O,1,-3,16,6,3,16,6,3,4
N#CC1=NN(C(C1)CC(=O)O)c1ccc(cc1)Oc1ccccc1C,1,-3,16,7,3,16,7,3,4
N#CC1(CC1)c1ccccc1c1ccc(c2c1CC[C@H]2Nc1ccc(nc1)[C@H]1C[C@@H]1C(=O)O)F,1,-3,20,7,3,20,7,3,4
N#CC(COc1cc(C)c(c(c1)C)c1ccc(c2c1CC[C@H]2Nc1ccc(nc1)[C@H]1C[C@@H]1C(=O)O)F)(C)C,1,-3,25,9,4,25,9,5,6
Fc1cc(O)c(cc1c1cnn(c1)CC(O)(C)C)F,1,-1,13,4,3,13,4,3,3
FC(Oc1ccc(cn1)OC1CC(C1)COc1cccc(c1)[C@@H]([C@@H](C(=O)O)C)C1CC1)F,0,-2,22,9,5,22,9,5,6
COCOc1ccc(cc1)N1CCN(CC1)Cc1ccc(cc1)COc1ccc(cc1)[C@H](CC(=O)O)C#CC,1,-3,28,14,8,28,14,8,10
COCCOc1cnc(c(c1)c1csc2c1cc(COc1ccc(cc1)[C@H](Cc1nnn[nH]1)C#CC)cc2)C,1,-4,26,12,6,26,12,6,8
COCCOc1cccc(c1C)c1csc2c1cc(COc1ccc(cn1)[C@H](Cc1nnn[nH]1)C#CC)cc2,1,-4,26,12,6,26,12,6,8
COCCOc1ccc(cc1)Oc1ccc(c2c1CC[C@H]2Oc1ccc2c(c1)OC[C@H]2CC(=O)O)F,1,-3,23,10,5,23,10,5,6
COc1nn(c2c1ccc(c2)c1ccc(cc1)CCC(=O)O)c1ccccn1,0,-3,17,7,3,17,7,3,4
COc1nn(c2c1ccc(c2)c1ccc(cc1)[C@H]1C[C@@H]1C(=O)O)c1ccccn1,0,-3,17,6,3,17,6,3,4
COc1nn(c2c1c(F)cc(c2)c1ccc(cc1)[C@H]1C[C@@H]1C(=O)O)c1ccccn1,0,-3,18,6,2,18,6,3,4
COc1nn(c2c1c(F)cc(c2)c1ccc(cc1)[C@H]1C[C@@H]1C(=O)O)c1ccc(cc1)C,0,-3,19,7,3,19,7,3,4
COc1nccc(c1)OC1CC(C1)COc1cccc(c1)[C@@H]([C@@H](C(=O)O)C)C1CC1,1,-2,20,8,4,20,8,5,6
COc1nccc(c1)c1ncc(nc1C1=CCCC1(C)C)COc1cccc(c1)[C@H](C1CC1)CC(=O)O,1,-3,24,10,5,24,10,5,6
COc1nccc(c1)c1ccc(c(c1)F)C1CCCc2c(O1)cc(cc2)[C@@H]([C@@H](C(=O)O)C)C1CC1,1,-3,23,9,4,23,9,4,6
COc1nccc(c1)C1CC(C1)COc1cccc(c1)[C@H]([C@@H](C(=O)O)C)C1CC1,1,-2,19,8,4,19,8,4,5
COc1nccc(c1)C1CC(C1)COc1cccc(c1)[C@@H]([C@@H](C(=O)O)C)C1CC1,1,-2,19,8,4,19,8,4,5
COc1nccc(c1)c1cc(C)c(c(c1)C)c1ccc(c2c1CC[C@H]2Nc1ccc(nc1)[C@H]1C[C@@H]1C(=O)O)F,1,-4,25,9,4,25,9,4,6
COc1ncc(nc1)c1ccc(cc1)c1cccc2c1CC[C@H]2Nc1ccc(nc1)[C@H]1C[C@@H]1C(=O)O,1,-4,22,9,4,22,9,4,5
COc1ncc(cn1)OC1CC(C1)COc1cccc(c1)[C@@H]([C@@H](C(=O)O)C)C1CC1,0,-2,20,8,4,20,8,5,6
COc1ncc(cc1F)[C@H]1C[C@@H]1COc1cccc(c1)[C@@H]([C@@H](C(=O)O)C)C1CC1,1,-2,19,8,4,19,8,4,5
COc1ncc(c(c1)OC1CC(C1)COc1cccc(c1)[C@@H]([C@@H](C(=O)O)C)C1CC1)F,1,-2,21,9,5,21,9,5,6
COc1ncc(c(c1)N1CCC(C(C1)C)Oc1ccc(cc1)N1N=C([C@H](C1CC(=O)O)C)C(F)(F)F)Cl,1,-3,26,10,5,26,10,5,7
COc1ncc(c(c1)c1ncc(nc1OCC1CC1)COc1cccc(c1)[C@H](C1CC1)CC(=O)O)F,1,-3,23,10,5,23,10,6,6
COc1ncc(c(c1)c1ncc(nc1OCC(C)C)COc1cccc(c1)[C@H](C1CC1)CC(=O)O)F,1,-3,25,11,6,25,11,6,7
COc1ncc(c(c1)c1ncc(nc1OCC(C)(C)C)COc1cccc(c1)[C@H](C1CC1)CC(=O)O)F,1,-3,26,11,7,26,11,7,7
COc1ncc(c(c1)c1ncc(nc1OC1CCCCC1)COc1cccc(c1)[C@H](C1CC1)CC(=O)O)F,1,-3,25,11,6,25,11,6,8
COc1ncc(c(c1)c1ncc(nc1OC1CCCC1)COc1cccc(c1)[C@H](C1CC1)CC(=O)O)F,1,-3,24,11,6,24,11,6,7
COc1ncc(c(c1)c1ncc(nc1c1ccc(s1)C)COc1cccc(c1)[C@H](C1CC1)CC(=O)O)F,1,-3,24,10,5,24,10,5,7
COc1ncc(c(c1)c1ncc(nc1C=C(C)C)COc1cccc(c1)[C@H](C1CC1)CC(=O)O)F,1,-3,24,10,6,24,10,6,7
COc1ncc(c(c1)c1cnc(cn1)[C@H]1CCCc2c(O1)cc(cc2)[C@@H]([C@@H](C(=O)O)C)C1CC1)F,1,-3,23,9,4,23,9,4,6
COc1ncc(c(c1)c1cnc(cn1)[C@@H]1CCCc2c(O1)cc(cc2)[C@@H]([C@@H](C(=O)O)C)C1CC1)F,1,-3,23,9,4,23,9,4,6
COc1ncc(c(c1)c1ccc(nc1)C1CCCc2c(O1)cc(cc2)[C@@H]([C@@H](C(=O)O)C)C1CC1)F,1,-3,23,9,4,23,9,4,6
COc1ncc(c(c1)c1ccc(cc1)C1CCCc2c(O1)cc(cc2)[C@@H]([C@@H](C(=O)O)C)C1CC1)F,1,-3,23,9,4,23,9,4,6
COc1ncc(c(c1)C1CC(C1)COc1cccc(c1)[C@H]([C@@H](C(=O)O)C)C1CC1)F,1,-2,20,8,4,20,8,4,5
COc1ncc(c(c1)C1CC(C1)COc1cccc(c1)[C@@H]([C@@H](C(=O)O)C)C1CC1)F,1,-2,20,8,4,20,8,4,5
COc1ncc(c(c1)[C@@H]1C[C@H]1COc1cccc(c1)[C@@H]([C@@H](C(=O)O)C)C1CC1)F,1,-2,19,8,4,19,8,4,5
COc1cncc(c1)[C@H]1C[C@@H]1COc1cccc(c1)[C@@H]([C@@H](C(=O)O)C)C1CC1,0,-2,18,7,4,18,7,4,5
COc1ccnc(c1)OC1CC(C1)COc1cccc(c1)[C@@H]([C@@H](C(=O)O)C)C1CC1,1,-2,20,8,4,20,8,5,6
COc1ccccc1OC1CC(C1)COc1cccc(c1)[C@@H]([C@@H](C(=O)O)C)C1CC1,1,-2,20,8,4,20,8,4,6
COc1cccc(c1OC1CC(C1)COc1cccc(c1)[C@@H]([C@@H](C(=O)O)C)C1CC1)F,1,-2,21,9,4,21,9,4,6
COc1cccc(c1F)[C@H]1C[C@@H]1COc1cccc(c1)[C@@H]([C@@H](C(=O)O)C)C1CC1,1,-2,19,8,4,19,8,4,5
COc1cccc(c1)OC1CC(C1)COc1cccc(c1)[C@H]([C@@H](C(=O)O)C)C1CC1,1,-2,20,8,4,20,8,5,6
COc1cccc(c1)OC1CC(C1)COc1cccc(c1)[C@@H]([C@@H](C(=O)O)C)C1CC1,1,-2,20,8,4,20,8,5,6
COc1cccc(c1)c1ncc(nc1C1=CCCC1(C)C)COc1cccc(c1)[C@H](C1CC1)CC(=O)O,1,-3,24,10,5,24,10,5,7
COc1cccc(c1)C1CCC(C1)COc1cccc(c1)[C@@H]([C@@H](C(=O)O)C)C1CC1,1,-2,20,9,4,20,9,4,6
COc1cccc(c1)c1ccc(c(c1)C)Oc1ccc(cc1)N1N=C(CC1CC(=O)O)C(F)(F)F,1,-4,24,9,5,24,9,5,6
COc1cccc(c1)C1CC1COc1cccc(c1)[C@H](C1CC1)CC(=O)O,1,-2,17,7,4,17,7,4,5
COc1cccc(c1)C1CC1COc1cccc(c1)[C@H]([C@@H](C(=O)O)C)C1CC1,1,-2,18,7,4,18,7,4,5
COc1cccc(c1)C1CC1COc1cccc(c1)[C@@H](C1CC1)CC(=O)O,1,-2,17,7,4,17,7,4,5
COc1cccc(c1)C1CC1COc1cccc(c1)[C@@H]([C@@H](C(=O)O)C)C1CC1,1,-2,18,7,4,18,7,4,5
COc1cccc(c1)C1CC(C1)COc1cccc(c1)[C@@H]([C@@H](C(=O)O)C)C1CC1,1,-2,19,8,4,19,8,4,5
COc1cccc(c1)C1=CCC(C1)COc1cccc(c1)[C@@H]([C@@H](C(=O)O)C)C1CC1,1,-2,20,8,4,20,8,4,6
COc1cccc(c1)C[C@H]1C[C@@H]1COc1cccc(c1)[C@@H]([C@@H](C(=O)O)C)C1CC1,1,-2,19,8,4,19,8,4,5
COc1cccc(c1)C[C@@H]1C[C@H]1COc1cccc(c1)[C@@H]([C@@H](C(=O)O)C)C1CC1,1,-2,19,8,4,19,8,4,5
COc1ccc(cn1)[C@H]1C[C@@H]1COc1cccc(c1)[C@@H]([C@@H](C(=O)O)C)C1CC1,0,-2,18,7,4,18,7,4,5
COc1ccc(cc1OC1CC(C1)COc1cccc(c1)[C@@H]([C@@H](C(=O)O)C)C1CC1)C,1,-2,21,9,5,21,9,5,6
COc1ccc(cc1F)c1cccc2c1CC[C@H]2Nc1ccc(nc1)[C@H]1C[C@@H]1C(=O)O,1,-3,19,7,3,19,7,3,4
COc1ccc(cc1[C@H]1C[C@@H]1COc1cccc(c1)[C@@H]([C@@H](C(=O)O)C)C1CC1)OC,1,-2,20,8,4,20,8,4,5
COc1ccc(cc1)OC1CC(C1)COc1cccc(c1)[C@@H]([C@@H](C(=O)O)C)C1CC1,1,-2,20,8,4,20,8,5,6
COc1ccc(cc1)[C@H]1C[C@@H]1COc1cccc(c1)[C@@H]([C@@H](C(=O)O)C)C1CC1,1,-2,18,7,4,18,7,4,5
COc1ccc(c(c1F)[C@H]1C[C@@H]1COc1cccc(c1)[C@@H]([C@@H](C(=O)O)C)C1CC1)F,1,-2,20,8,4,20,8,4,5
COc1ccc(c(c1)OC1CC(C1)COc1cccc(c1)[C@H]([C@@H](C(=O)O)C)C1CC1)F,1,-2,21,9,5,21,9,5,6
COc1ccc(c(c1)OC1CC(C1)COc1cccc(c1)[C@@H]([C@@H](C(=O)O)C)C1CC1)F,1,-2,21,9,5,21,9,5,6
COc1ccc(c(c1)F)[C@H]1C[C@@H]1COc1cccc(c1)[C@@H]([C@@H](C(=O)O)C)C1CC1,1,-2,19,8,4,19,8,4,5
COc1ccc(c(c1)COC1CC(C1)COc1cccc(c1)[C@@H]([C@@H](C(=O)O)C)C1CC1)F,1,-2,22,9,5,22,9,5,6
COc1ccc(c(c1)c1ncc(nc1OCCC(F)(F)F)COc1cccc(c1)[C@H](C1CC1)CC(=O)O)F,1,-3,27,11,7,27,11,7,8
COc1ccc(c(c1)c1ncc(nc1OCC1CC1)COc1cccc(c1)[C@H](C1CC1)CC(=O)O)F,1,-3,24,10,5,24,10,6,7
COc1ccc(c(c1)c1ncc(nc1OCC1CC(C1)(C)C)COc1cccc(c1)[C@H](C1CC1)CC(=O)O)F,1,-3,26,11,6,26,11,6,7
COc1ccc(c(c1)c1ncc(nc1OCC1C(C1(C)C)(C)C)COc1cccc(c1)[C@H](C1CC1)CC(=O)O)F,1,-3,27,10,5,27,10,5,7
COc1ccc(c(c1)c1ncc(nc1OCC(C)(C)C)COc1cccc(c1)[C@H](C1CC1)CC(=O)O)F,1,-3,26,11,7,26,11,7,7
COc1ccc(c(c1)c1ncc(nc1OC1COC1)COc1cccc(c1)[C@H](C1CC1)CC(=O)O)F,1,-3,23,10,5,23,10,5,6
COc1ccc(c(c1)c1ncc(nc1OC1CCCCCC1)COc1cccc(c1)[C@H](C1CC1)CC(=O)O)F,1,-3,26,12,7,26,12,7,8
COc1ccc(c(c1)c1ncc(nc1OC1CCCCC1)COc1cccc(c1)[C@H](C1CC1)CC(=O)O)F,1,-3,25,11,6,25,11,6,8
COc1ccc(c(c1)c1ncc(nc1OC1CCCC1)COc1cccc(c1)[C@H](C1CC1)CC(=O)O)F,1,-3,24,11,6,24,11,6,7
COc1ccc(c(c1)c1ncc(nc1OC1CCC1)COc1cccc(c1)[C@H](C1CC1)CC(=O)O)F,1,-3,24,10,5,24,10,5,7
COc1ccc(c(c1)c1ncc(nc1OC1CC(C)(C)OC(C1)(C)C)COc1cccc(c1)[C@H](C1CC1)CC(=O)O)F,1,-3,29,11,7,29,11,7,8
COc1ccc(c(c1)c1ncc(nc1OC1CC(C)(C)CC(C1)(C)C)COc1cccc(c1)[C@H](C1CC1)CC(=O)O)F,1,-3,29,11,7,29,11,7,8
COc1ccc(c(c1)c1ncc(nc1OC(C)C)COc1cccc(c1)[C@H](C1CC1)CC(=O)O)F,1,-3,24,10,6,24,10,6,7
COc1ccc(c(c1)c1ncc(nc1NCC(C)(C)C)COc1cccc(c1)[C@H](C1CC1)CC(=O)O)F,1,-3,26,11,7,26,11,7,7
COc1ccc(c(c1)c1ncc(nc1N1CCOCC1)COc1cccc(c1)[C@H](C1CC1)CC(=O)O)F,1,-3,24,11,5,24,11,5,7
COc1ccc(c(c1)c1ncc(nc1N1CCCCC1)COc1cccc(c1)[C@H](C1CC1)CC(=O)O)F,1,-3,24,11,6,24,11,6,7
COc1ccc(c(c1)c1ncc(nc1N(C)C)COc1cccc(c1)[C@H](C1CC1)CC(=O)O)F,1,-3,23,10,5,23,10,5,6
COc1ccc(c(c1)c1ncc(nc1N(C(C)C)C)COc1cccc(c1)[C@H](C1CC1)CC(=O)O)F,1,-3,25,10,5,25,10,6,7
COc1ccc(c(c1)c1ncc(nc1c1sccc1C)COc1cccc(c1)[C@H](C1CC1)CC(=O)O)F,1,-3,24,10,5,24,10,5,7
COc1ccc(c(c1)c1ncc(nc1c1ccccc1)COc1cccc(c1)[C@H](C1CC1)CC(=O)O)F,1,-4,24,10,5,24,10,5,7
COc1ccc(c(c1)c1ncc(nc1c1cccc(c1)C)COc1cccc(c1)[C@H](C1CC1)CC(=O)O)F,1,-4,25,11,5,25,11,6,7
COc1ccc(c(c1)c1ncc(nc1c1cccc(c1)C(C)C)COc1cccc(c1)[C@H](C1CC1)CC(=O)O)F,1,-4,27,11,6,27,11,6,8
COc1ccc(c(c1)c1ncc(nc1c1ccc(s1)C)COc1cccc(c1)[C@H](C1CC1)CC(=O)O)F,1,-3,24,10,5,24,10,5,7
COc1ccc(c(c1)c1ncc(nc1c1ccc(s1)C(C)(C)C)COc1cccc(c1)[C@H](C1CC1)CC(=O)O)F,1,-3,27,11,6,27,11,6,7
COc1ccc(c(c1)c1ncc(nc1c1ccc(cc1)C(C)C)COc1cccc(c1)[C@H](C1CC1)CC(=O)O)F,1,-4,27,11,6,27,11,6,8
COc1ccc(c(c1)c1ncc(nc1C1CC1)COc1cccc(c1)[C@H](C1CC1)CC(=O)O)F,1,-3,22,9,5,22,9,5,6
COc1ccc(c(c1)c1ncc(nc1C(C)C)COc1cccc(c1)[C@H](C1CC1)CC(=O)O)F,1,-3,23,10,5,23,10,5,7
COc1ccc(c(c1)c1ncc(nc1C(C(F)(F)F)C)COc1cccc(c1)[C@H](C1CC1)CC(=O)O)F,1,-3,26,10,6,26,10,6,7
COc1ccc(c(c1)c1ccc(cc1C1=CCCC1(C)C)C1CCc2c(O1)cc(cc2)[C@H](C1CC1)CC(=O)O)F,1,-3,26,10,5,26,10,5,6
COc1ccc(c(c1)c1ccc(cc1[C@@H]1CCCC1(C)C)COc1ccc2c(c1)[C@]1(CC2)C[C@H]1C(=O)O)F,1,-3,24,9,4,24,9,4,6
COc1ccc(c(c1)c1ccc(cc1)C1COc2c(N1C)cc(cc2)[C@@H]([C@@H](C(=O)[O-])C)C1CC1)F,1,-3,23,9,4,23,9,4,6
COc1ccc(c(c1)c1ccc(cc1)C1COc2c(N1)cc(cc2)[C@@H]([C@@H](C(=O)[O-])C)C1CC1)F,1,-3,22,9,4,22,9,4,5
COc1ccc(c(c1)c1ccc(cc1)C1CCc2c(N1C)cc(cc2)[C@@H]([C@@H](C(=O)[O-])C)C1CC1)F,1,-3,23,9,4,23,9,4,6
COc1ccc(c(c1)c1ccc(cc1)C1CCc2c(N1)cc(cc2)[C@@H]([C@@H](C(=O)[O-])C)C1CC1)F,1,-3,22,9,4,22,9,4,6
COc1ccc(c(c1)c1ccc(c(c1)C)Cc1ccc(cc1)N1C[C@H](C[C@H]1CC(=O)O)C(F)(F)F)F,0,-3,25,10,5,25,10,5,7
COc1ccc(c(c1)c1ccc(c(c1)C)Cc1ccc(cc1)N1C[C@@H](C[C@@H]1CC(=O)O)C(F)(F)F)F,1,-3,25,10,5,25,10,5,7
COc1ccc(c(c1)[C@H]1C[C@@H]1COc1cccc(c1)[C@@H]([C@@H](C(=O)O)C)C1CC1)F,1,-2,19,8,4,19,8,4,5
COc1ccc(c(c1)[C@H]1C[C@@H]1COc1cccc(c1)[C@@H]([C@@H](C(=O)O)C)C1CC1)Cl,1,-2,20,8,4,20,8,4,5
