1,0.9916256
1,0.98399746
1,0.87978
0,0.98518723
1,0.9916256
0,0.47795323
0,0.47795323
1,0.9278872
0,0.8814748
1,0.9820112
1,0.9916256
1,0.9916256
0,0.96871585
1,0.96067387
