,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,3,20,800,0.9995260692536089,0.9374269005847953,0.9316947565543071,0.9590700400507962
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,4,20,800,0.9996303980328877,0.939680196801968,0.9579938439254028,0.943342776203966
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,0,15,800,0.9994717088610503,0.929140461215933,0.9729901960784314,0.9480967731431735
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,1,15,800,0.9994193332650491,0.9503022521799604,0.9321078431372549,0.9509621959558464
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,2,15,800,0.9991430015343774,0.9647257551669317,0.9516594516594516,0.9278108820943636
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,3,15,800,0.9992757051921065,0.934551656920078,0.9303838951310861,0.9657777343622806
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,4,15,800,0.999149377593361,0.9382041820418204,0.9582654354517472,0.944840610856045
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,0,10,800,0.9997381513485205,0.919916142557652,0.9687254901960785,0.9338999055712938
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,1,10,800,0.9998358166689763,0.9401915155405768,0.928578431372549,0.9353651786005014
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,2,10,800,0.9992023673250687,0.9646760731319555,0.9544011544011544,0.925108267396047
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,3,10,800,0.9994449114844369,0.9323099415204679,0.9306647940074907,0.9687734036664388
,fold,Top_n_feats,n_Dense,train_roc_auc,val_roc_auc,test_roc_auc,Ext_roc_auc
0,4,10,800,0.9995059167050868,0.9360393603936039,0.9583559659605286,0.9420403112891147
